date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status,alive3
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.01,P.rett,2,2,8,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.01,P.rett,2,2,9,1,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.01,P.rett,2,2,9,2,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.01,P.rett,2,2,9,4,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.01,P.rett,2,2,9,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.01,P.rett,2,2,9,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.01,P.rett,2,2,9,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,1,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,2,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,9,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,10,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,10,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,2,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,2,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,3,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,5,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,11,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,9,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,12,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,13,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,13,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,13,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,13,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,13,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,0.1,P.rett,2,3,13,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,2,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,3,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,10,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,10,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,10,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,14,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,2,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,3,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,7,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,10,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,10,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,15,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,9,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,16,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,17,4,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,17,5,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,17,5,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,17,10,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,17,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,17,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,1,P.rett,2,4,17,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,1,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,1,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,5,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,6,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,6,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,7,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,7,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,18,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,1,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,1,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,1,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,3,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,5,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,9,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,19,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,1,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,2,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,2,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,3,1,FALSE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,5,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,7,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,7,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,7,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,20,10,0,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,21,4,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,21,8,1,TRUE
10/29/2020,Abby,Fall 2020 exp 9,S.m,2,P.rett,2,5,21,10,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,6,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,PBS,NA,Control,C2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,2,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,10,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,11,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C4,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C5,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C6,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C6,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C6,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C6,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C6,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C6,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,PBS,NA,P.rett,2,PBS Control,C6,2,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,2,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,1,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,8,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,10,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,2,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,2,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,4,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,1,3,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,10,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,10,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,10,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,4,11,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,2,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,4,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,9,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,5,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,2,6,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,4,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,9,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,9,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,7,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,2,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,11,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,12,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,8,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,1,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,3,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,8,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,9,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,7,1,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,3,10,12,0,TRUE
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,4,11,3,1,FALSE
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,4,11,5,1,TRUE
